Temps(ms), 5.850000,Vitesse (°/s), angle, -0.035000, 0.428750, 1.032500
Temps(ms), 5.900000,Vitesse (°/s), angle, -0.271250, 0.393750, 0.953750
Temps(ms), 5.950000,Vitesse (°/s), angle, 0.000000, 0.210000, 0.673750
Temps(ms), 6.000000,Vitesse (°/s), angle, -0.280000, 0.376250, 0.997500
Temps(ms), 6.050000,Vitesse (°/s), angle, 0.105000, 0.428750, 1.128750
Temps(ms), 6.100000,Vitesse (°/s), angle, -0.568750, 0.253750, 0.770000
Temps(ms), 6.150000,Vitesse (°/s), angle, -0.070000, 0.358750, 0.831250
Temps(ms), 6.200000,Vitesse (°/s), angle, -0.096250, 0.603750, 0.831250
Temps(ms), 6.250000,Vitesse (°/s), angle, -0.008750, 0.367500, 0.735000
Temps(ms), 6.300000,Vitesse (°/s), angle, -0.122500, 0.175000, 0.988750
Temps(ms), 6.350000,Vitesse (°/s), angle, -0.192500, 0.936250, 0.665000
Temps(ms), 6.400000,Vitesse (°/s), angle, -0.043750, 0.516250, 1.207500
Temps(ms), 6.450000,Vitesse (°/s), angle, -0.227500, 0.796250, 0.735000
Temps(ms), 6.500000,Vitesse (°/s), angle, -0.385000, 0.367500, 1.128750
Temps(ms), 6.550000,Vitesse (°/s), angle, -0.175000, 0.411250, 1.190000
Temps(ms), 6.600000,Vitesse (°/s), angle, -0.148750, 0.350000, 0.962500
Temps(ms), 6.650000,Vitesse (°/s), angle, -0.122500, 0.236250, 1.050000
Temps(ms), 6.700000,Vitesse (°/s), angle, -0.017500, 0.507500, 0.717500
Temps(ms), 6.750000,Vitesse (°/s), angle, 0.113750, 0.323750, 1.058750
Temps(ms), 6.800000,Vitesse (°/s), angle, -0.201250, 0.323750, 1.111250
Temps(ms), 6.850000,Vitesse (°/s), angle, -0.096250, 0.393750, 0.700000
Temps(ms), 6.900000,Vitesse (°/s), angle, -0.315000, 0.472500, 1.242500
Temps(ms), 6.950000,Vitesse (°/s), angle, -0.131250, 0.367500, 0.883750
Temps(ms), 7.000000,Vitesse (°/s), angle, -0.262500, 0.638750, 1.015000
Temps(ms), 7.050000,Vitesse (°/s), angle, -0.122500, 0.376250, 0.796250
Temps(ms), 7.100000,Vitesse (°/s), angle, -0.087500, 0.507500, 0.945000
Temps(ms), 7.150000,Vitesse (°/s), angle, -0.157500, 0.253750, 1.163750
Temps(ms), 7.200000,Vitesse (°/s), angle, -0.306250, 0.656250, 0.910000
Temps(ms), 7.250000,Vitesse (°/s), angle, -0.183750, 0.043750, 0.945000
Temps(ms), 7.300000,Vitesse (°/s), angle, -0.455000, 0.656250, 1.050000
Temps(ms), 7.350000,Vitesse (°/s), angle, -0.332500, -0.061250, 1.076250
Temps(ms), 7.400000,Vitesse (°/s), angle, -0.236250, 0.665000, 0.848750
Temps(ms), 7.450000,Vitesse (°/s), angle, -0.157500, 0.350000, 0.822500
Temps(ms), 7.500000,Vitesse (°/s), angle, -0.341250, 0.367500, 0.761250
Temps(ms), 7.550000,Vitesse (°/s), angle, -0.113750, 0.603750, 0.945000
Temps(ms), 7.600000,Vitesse (°/s), angle, -0.026250, 0.516250, 1.093750
Temps(ms), 7.650000,Vitesse (°/s), angle, -0.245000, 0.376250, 0.953750
Temps(ms), 7.700000,Vitesse (°/s), angle, -0.122500, 0.218750, 0.936250
Temps(ms), 7.750000,Vitesse (°/s), angle, -0.192500, 0.595000, 1.023750
Temps(ms), 7.800000,Vitesse (°/s), angle, -0.105000, 0.568750, 0.761250
Temps(ms), 7.850000,Vitesse (°/s), angle, -0.218750, 0.533750, 0.735000
Temps(ms), 7.900000,Vitesse (°/s), angle, -0.183750, 0.568750, 0.761250
Temps(ms), 7.950000,Vitesse (°/s), angle, -0.166250, 0.131250, 0.901250
Temps(ms), 8.000000,Vitesse (°/s), angle, 0.078750, 0.472500, 0.988750
